wine_id,user_id,score
1166,M Phenix,4.0
1166,Dave Christensen,4.0
1166,Rick Zhong,4.0
1166,Jonathan Patrick Leeming,4.0
1166,Francis Douglas,4.0
1166,Marten Spinder @winespin on Instagram,4.0
1166,Royston Wilson,4.0
1166,Misty Allen,4.0
1166,Arie-LA,4.0
1166,Steen Skriver,3.5
1166,G K,4.0
1166,Johanne S. Johansen,4.0
1166,Tim Marino,4.0
1166,Kaitlin,4.0
1166,John Mobbs,3.5
1166,Sofie & Christoffer,4.5
1166,John Reynolds,4.0
1166,njc,4.0
1166,T B,4.0
1166,- Dan -,4.0
1166,Joseph Ginossar,4.5
1166,Brian Chen,4.0
1166,ManilaRizzo,3.0
1166,Oliver Zenz,4.5
1166,John Sledge,4.0
1166,Thomas bodfält,4.5
1166,David Webster,4.0
1166,Shu Jiahong,4.0
1166,Howard Weiss,3.5
1166,AR,3.5
1166,Thomas B,3.5
1166,Alex Ram,3.0
1166,miohc,3.5
1166,Kate Fountaine,3.5
1166,Giles Hannam,3.5
1166,Harry Rappaport,3.0
1166,Rob Thwaites,3.0
1166,Monni Claude,3.5
1166,Philippe Garbe,3.0
1166,Stefan Jormelius,3.5
1166,Richard Price,4.0
1166,Ami Bronsky,3.5
1166,Ben,4.0
1166,B D,3.5
1166,Max - La Cave Éclairée,3.8
1166,Mathias Wagner,5.0
1166,Lilian Wolff,4.0
1166,Knut Hoffmann,4.0
1166,Antonin L.,4.5
1166,Haim Ayash,4.0
1166,Emil Donkild,4.0
1166,Bo Strohschein,4.0
1166,Richard,4.0
1166,Joao Ademar Rodrigues,3.5
1166,Alexandre Pellé,3.0
1166,용범 김,4.0
1166,Damien Courcier,3.5
1166,Jonathan Cantrell,3.5
1166,Niels Hansen,3.5
1166,Pierre-Yves,3.5
1166,Clém',3.0
1166,Jon Stefansen,3.0
1166,Christophe Meunier,3.5
1166,Julien Med,3.5
1166,Christine Seiler,2.5
1166,Ken T,4.0
1166,B J,5.0
1166,Anthony KOLAK,5.0
1167,Martin Mielko,4.0
1167,Masaki M,4.0
1167,Bobby Reeder,4.0
1167,Mike Blaszak,4.0
1167,Guillaume Bourassa-Benoit,4.0
1167,Paul Koster,4.0
1167,Ghirlandaio,4.0
1167,James Ameli,4.0
1167,Susan Neil,4.5
1167,JP Ju-Taï,4.5
1167,Adrian N.,3.0
1167,KK,4.0
1167,Christine Havens,4.0
1167,Philip Wildenstam,4.0
1167,Scott Serfas,4.0
1167,Lisa Stiff,4.5
1167,Daniel Mühlethaler,4.5
1167,doublestone,4.0
1167,Kevin Pogacar,4.0
1167,Jenks Halliday,4.0
1167,Genman1,4.0
1167,"Rebecca Richardson, FWS",4.0
1167,Ceren S,4.0
1167,David Carlile,4.0
1167,B Townsend,4.0
1167,*HolyTerroir*,3.0
1167,Rob M,4.0
1167,Emile Ruempol,4.5
1167,See Wee Chee,3.5
1167,Silvain Pastoris,4.5
1167,Mike Devlin,4.5
1167,Howard Eng,4.0
1167,K B,4.0
1167,Ann Vancraeynest,4.0
1167,Vincent V,4.0
1167,JuLes Paton.,4.5
1167,Gnarles McGarles,4.0
1167,Glenny Au Gratin,3.5
1167,Sia,3.5
1167,Marc Raper,3.5
1167,Jack,4.5
1167,Raul Nunez,3.0
1167,Jordan Scornet,3.5
1167,VA,3.5
1167,Mathias Maurer,3.0
1167,Toby Chekhov,3.5
1167,Edi Van d ‘Plaas,3.5
1167,Andreea Hluscu,4.0
1167,Stuart & Carrie Ridge,2.0
1167,Tim,4.0
1167,K G,4.0
1167,Byron Smith,1.0
1167,Marco,3.5
1167,! Fabulous !,4.0
1167,Raphaël Duzellier,4.0
1167,Anders Janniche,4.0
1167,Seda Akay,4.0
1167,Stephanie Ledford,4.0
1167,D O,4.0
1167,Jb Loigerot,4.0
1167,Bligaard,4.0
1167,Antoine Druetz,4.0
1167,Francesc G,4.0
1167,Daniel Kiener,3.5
1167,Brizuc,4.0
1167,Clém',4.0
1167,Roberto Cantillana,4.0
1167,Victor Martin,3.5
1167,Yannick Müller,3.5
1167,Jeff Legras,3.5
1167,Christophe Lcx,3.5
1167,Mads Larsen,3.0
1167,Vincent,4.5
1167,Gab ...,3.5
1167,AndyR_,3.5
1167,Ronja W,3.5
1167,Aaron Krebs,5.0
1167,Dorthe Svendsen,2.5
1168,Salty Timmy,3.5
1168,Vince Veritas,2.0
1168,Karissa Lozenski,4.0
1168,! Matrix !,4.0
1168,Anfield,4.0
1168,David,4.0
1168,Jelly Bean,4.0
1168,Carl Andersson,4.0
1168,Masanori Van,4.0
1168,Fredrik Zeitelberg,4.0
1168,Ananth M,4.0
1168,Patrik Y,4.0
1168,Kjell-Åke K,4.0
1168,Henke,4.0
1168,Ossian Grundevik,4.0
1168,Mattias Andersson,4.0
1168,Per-Erik,4.0
1168,Daniel S,4.0
1168,Charlie Morris,4.0
1168,Jan R,4.0
1168,Magnus Juvas,4.0
1168,Leif Martensson,4.0
1168,Josephine Linder,4.0
1168,Lars Oliv,3.5
1168,Hannah Larby,4.0
1168,p-a husberg,3.5
1168,Michael Ramsell,3.5
1168,Karl Sjöblom,3.5
1168,Patrick Alley,3.0
1168,Anders H,2.9
1168,T,3.5
1168,Emcee,3.5
1168,Zimmerframemosher,3.5
1168,André Shannon,3.5
1168,Zaphod,3.5
1168,grapesandrice,3.5
1168,Carl,3.0
1168,OT,3.0
1168,Patrik Melin,3.0
1168,Daniel Segerström,3.5
1168,Anthony Piazza,3.5
1168,Diana H,3.5
1168,Bevin M,3.5
1168,Johan Vindelstam,3.5
1168,Jacek Łuczak,3.5
1168,Daniel Hugin,3.5
1168,Traveling wine lover,3.5
1168,Daniel Andrén,3.0
1168,Alma Ahlström,3.5
1168,Mathias H,3.0
1168,Mattias Lorvi-Ericson,3.5
1168,Kevin Liu,3.0
1168,Vassili Neplokh,3.5
1168,JTwedis,3.0
1168,Jonas Svensson,4.0
1168,Andreas Larsson,4.0
1168,S R,3.0
1168,Juan Antonio,4.0
1168,J-K J,2.5
1168,Jessa Ramsay,2.5
1168,C Goss,4.0
1168,Juan Rodriguez,3.0
1168,Matt Parrott,4.5
1168,Patrik Andersson,4.5
1168,J S,2.5
1168,Luciano Chávez,4.0
1168,Monica H,4.0
1168,Petter Hansson,4.0
1168,Johnny Adam,4.0
1168,Ana Guerra,4.0
1168,Юлия Резкая,4.0
1168,My,4.0
1168,Rolf Axbom,4.0
1168,Martin,4.0
1168,David Jones,4.0
1168,Minoru Hagio,4.0
1168,Jonas Nord,3.5
1168,Fredrik N,4.0
1168,Anders Langö,4.0
1168,Christian Carlsson,4.0
1168,Karin Friman,4.0
1168,Andreas Jalmarsson,4.0
1168,Oscar Björck,4.0
1168,Martin S,3.5
1168,Axel Eskeby,3.5
1168,Miu Miu,3.5
1168,Victor Kjellander,3.0
1168,C L,3.5
1168,JAM,4.0
1168,Jonas P,3.5
1168,Krist Windels,3.5
1168,Jan Dahlqvist,3.5
1168,Alyssa Rinelli,3.0
1168,Frederic,3.5
1168,Rikard Lindahl,4.0
1168,Stefan Ronquist,3.5
1168,AndyR_,3.0
1168,Diego Gonzalez-orbegoso,3.5
1168,Jens Nordlund,3.0
1168,Arturo Vallejo,3.5
1168,Robert Friman,3.5
1168,Per Wiklund,3.5
1168,Andrew Cheese,2.0
1168,Fredrik Johansson,3.5
1168,Roberto Cantillana,4.0
1169,Jamie Chau,4.0
1169,Rock and Roll Wino,4.0
1169,Kim Lund Johansen - WineExplorer.dk,4.0
1169,Amy Lynn Henning,4.0
1169,Adam Powadiuk,4.0
1169,Guillaume Bourassa-Benoit,4.0
1169,Catina Ho,4.0
1169,Fabio Agostino,4.0
1169,Jozef Van Ballaer,4.0
1169,Johanne S. Johansen,4.0
1169,BigKatWines,4.0
1169,Myles Cook,4.0
1169,Kyle Dorsey,4.0
1169,Dee Wollstonecraft,4.0
1169,China George,4.0
1169,Laurent Combredet,4.0
1169,Howard Yang,4.0
1169,Jaeson,4.0
1169,Al Friedman,4.0
1169,JJ Lumia,4.0
1169,Ghirlandaio,4.0
1169,Ben Hadden,4.0
1169,DmmD,3.5
1169,Craig Wright,4.0
1169,Larry Mogelonsky,4.0
1169,Tom Theodorsen,4.0
1169,Pål Tore Bentsen,4.0
1169,Toby Chekhov,4.0
1169,Joseph O'Brien,4.0
1169,Car Lito,4.0
1169,Matt Burns,4.0
1169,Adrian N.,3.5
1169,Scott Bauman,4.5
1169,Jeffrey Kroeker,4.0
1169,Martin Mielko,3.5
1169,Kai Keats,4.5
1169,JP Ju-Taï,3.5
1169,Ashley Chin,3.0
1169,Geoff Hansen,3.0
1169,Martin Janousek,2.5
1169,Stretch,3.5
1169,A V,3.0
1169,Casey B,3.5
1169,M Rubba,3.5
1169,Mathias Maurer,3.5
1169,Joe M,5.0
1169,Jozef Van Ballaer,5.0
1169,! .Marc the winelover !,4.0
1169,Jean-Christophe Clotuche,4.0
1169,Balbino,4.0
1169,Elisabet Escayola,4.0
1169,Ralf Machholz,4.0
1169,Marc Payette,4.0
1169,Thibault Lassignardie,4.0
1169,Bram Nijst,4.0
1169,John Couke,4.0
1169,Chris R,4.0
1169,Vasily Tuzlukov,4.0
1169,Antoine Druetz,4.0
1169,Jean-pierre Guion,4.0
1169,tex,4.0
1169,Luc,4.0
1169,Charles Illi,4.0
1169,Dennis Zimmermann,4.0
1169,David Michel,4.0
1169,Philippe Delleman,4.0
1169,Marco,3.5
1169,Daniel V.,4.5
1169,AndyR_,3.0
1169,Ralph Meyer,4.0
1169,Pascal C,3.5
1169,CLÁUDIO PINA,3.5
1169,Clém',3.5
1169,Andreea Hluscu,3.5
1169,Mads Larsen,3.0
1169,Kent Sigerstróm,3.0
1169,Arturo ZMC,3.0
1169,Vincent V,3.5
1169,Xavier L.,3.5
1169,Sicco Wiersma,3.0
1169,Monsieur Georges,3.5
1169,Claudio Marín,2.5
1169,David K,5.0
1169,baekby,5.0
1169,Trina Fountain,2.5
1170,Mathew Hall,4.0
1170,Martin F,4.0
1170,Steven van Geel,3.5
1170,Mike B,3.5
1170,Le Cut,4.5
1170,Mike LaPlante,3.5
1170,Mess7777 7,3.5
1170,D O,3.5
1170,"""C0peau""",3.0
1170,C B,3.0
1170,Robinf,4.0
1170,Gekko,4.0
1170,Marcel Ravenshorst,4.0
1170,Adnan Qalbani,4.0
1170,Andreas Andersson,4.0
1170,Steven King,4.0
1170,Morten Birkende,4.0
1170,Dusan Vujasanin,4.0
1170,Caspro,4.0
1170,Dominique Racine,4.0
1170,Guy De Bruyn,4.0
1170,B Townsend,4.0
1170,Toby Chekhov,4.0
1170,Jeremie D,4.0
1170,Tim Kennedy,4.0
1170,Peter Horst,4.0
1170,Nicolas Russell,4.0
1170,J D,4.0
1170,Nelson Boschman,4.0
1170,Bert de Groot,4.0
1170,Corey Spound,4.0
1170,Kristian Fjeldgaard,4.0
1170,Robert Peart,4.0
1170,Howie B,4.0
1170,Seb,4.0
1170,David D,4.0
1170,Jim Tremblay,4.0
1170,Miroki,4.0
1170,Gustavo e Natália Jorge,4.0
1170,Shawn Thompson,4.0
1170,Freddie Banks,4.0
1170,Masanori Van,4.0
1170,JP Ju-Taï,4.0
1170,Fiona Kwong,4.0
1170,T,4.0
1170,Caitlin Krofchik,4.0
1170,Mike Kay,4.0
1170,Genman1,4.0
1170,Keiran Smalley,4.0
1170,Vlad Bohdanov,4.0
1170,Connor McEntee,4.0
1170,Stephen Jackson,4.0
1170,Diana Destounis,4.0
1170,wine letyk,4.0
1170,Crazy Fingers Skullafux,4.0
1170,Myles Cook,4.0
1170,Liam Fox,3.5
1170,Ryan Jones,3.5
1170,Steven Joe,4.0
1170,Devin Ladewig,4.1
1170,Martin Põder,4.0
1170,Cartagena Rum,4.0
1170,Joyonwine,4.0
1170,Joe Castiglione,4.0
1170,Joseph O'Brien,4.0
1170,Leslie & Michael,4.0
1170,Ed Donovan,4.0
1170,avj,4.0
1170,John Beurskens,4.0
1170,Jon Burkhart,4.0
1170,Tor Moen,4.0
1170,Tony Cip,4.0
1170,Rebecca Willis,4.0
1170,Mike Gallagher,3.5
1170,Debbie Layman,4.0
1170,Gary Peck,4.0
1170,!            Denis B,4.0
1170,Daniel Caleni,4.0
1170,M7,4.0
1170,Marcy Peters,4.0
1170,Sart,4.0
1170,Gnarles McGarles,4.0
1170,P O,4.0
1170,Bas V,4.0
1170,Libardo Rendon Vasquez,4.0
1170,The Gloger,4.0
1170,JuLes Paton.,4.0
1170,Plow King,4.0
1170,Rob Prior,4.0
1170,Wine Lover In Packerland,4.0
1170,Kyle Dorsey,4.0
1170,Øivind,4.0
1170,Jonas Grahm,4.0
1170,Catten,4.0
1170,Frank Brooks,4.0
1170,Cliff Hansen,4.0
1170,Linda Smith,4.0
1170,Darius,4.0
1170,Jeroen,3.0
1170,Rock and Roll Wino,3.5
1170,Rachel,4.0
1170,Ghirlandaio,3.5
1170,Jon Sannes,3.5
1170,Andrew Cheese,4.5
1170,Jan Schäfer,3.5
1170,David DiMatteo,3.0
1170,Rocketeerbandit,3.5
1170,B Patterson,3.0
1170,Amber Smoke,3.5
1170,Elliott Pickering,3.5
1170,Adrian N.,2.5
1170,Jesper Moonen,3.5
1170,Cs Runner,3.5
1170,Julian Zhelyazkov,3.5
1170,Jelle Schutte,3.5
1170,Kyle Power,3.5
1170,Radboud Dijkstra,4.5
1170,Ace Seis,3.5
1170,Jeroen S,3.5
1170,Malcolm Mensah,4.0
1170,Paul Check,3.5
1170,John Berry,4.0
1170,Clarke Smith,4.5
1170,Warren Lapine,3.0
1170,Mats Fröling,3.5
1170,Fred Winckler,3.5
1170,Patrick the Winebaron,3.5
1170,Kurtie S,3.5
1170,Anders H,3.0
1170,Corey Timpson,3.5
1170,Jacqueline Vidalo,3.5
1170,Norwegian Nose,3.5
1170,Miran Kozelj,3.5
1170,Andre Rudovics,3.5
1170,James Escobar,4.5
1170,Alberto Cea,3.5
1170,Daniel W,3.5
1170,Emile Ruempol,4.5
1170,JP,3.5
1170,Lauren Brinkowski,3.0
1170,Kyle Ortman,3.5
1170,Kitchener Wino,3.0
1170,Essencia Edu,3.0
1170,Aaron Rasmussen,3.0
1170,David,3.5
1170,Tom Seredynski,3.0
1170,Howard Yang,3.5
1170,Andrew Murphy,2.5
1170,Jessa Ramsay,3.5
1170,C Goss,3.0
1170,Gilbert Poppe,3.5
1170,Zin FanDell,3.0
1170,Sander Devrieze,3.0
1170,Yvu,3.0
1170,Blain van Melle,3.5
1170,Lisa Kendz,3.5
1170,Drizzle,3.0
1170,Mathias Maurer,3.0
1170,Ross Harvey,3.5
1170,SilentInAWay,3.5
1170,Michael Ramsell,3.5
1170,J Lenar,3.0
1170,Ian Maertens,3.5
1170,Adam Powadiuk,3.5
1170,Nik,3.5
1170,Ling Tin,3.0
1170,Dave C,3.0
1170,Mikkel K,3.0
1170,Sofia G,3.0
1170,Håkan Alfredsson,3.5
1170,Lars Krøyer,3.5
1170,Trina Fountain,3.0
1170,Aleksander Kovacevic,3.5
1170,NateD,3.0
1170,Cossy,3.0
1170,K B,3.5
1170,Stephen Gardner,3.5
1170,Krister Axner,3.5
1170,Dave,1.0
1170,Lisa L,4.0
1170,Jean,4.0
1171,Andy - Grape Busters,4.0
1171,ᴊᴀɴ - ɢʀᴀᴘᴇ ʙᴜꜱᴛᴇʀꜱ,4.0
1171,Jesper Moonen,3.5
1171,Masaki M,3.5
1171,Benjamin Tam,3.5
1171,Ondrej Kulhanek,3.5
1171,Philip Park,3.0
1171,István Kutas,3.0
1171,Christiaan Haesen,3.0
1171,Lukáš Zscherp,3.0
1171,Damien Guillaumot,3.5
1171,Corentin Skwara,3.5
1171,Victor Arnaud,3.5
1171,Yann O,3.0
1171,M A,3.5
1171,Duff,3.0
1171,Arek Kachel,3.0
1171,André Boury,2.5
1172,Tiabtawan Limjittrakorn,4.0
1172,Miglė,4.0
1172,Joris Mertens,3.0
1172,Scorewine,3.5
1172,Kim Lund Johansen - WineExplorer.dk,4.0
1172,Mathieu P,3.5
1172,Doug Walker,4.0
1172,Henrik Løvborg,3.5
1172,James Hamilton,3.5
1172,Johanne S. Johansen,4.0
1172,Andy - Grape Busters,4.0
1172,Carsten Hering Nielsen,3.5
1172,Oscar Hagfors,4.0
1172,Scottoz,3.5
1172,István Kutas,4.0
1172,Maarten Uttien,3.5
1172,釿鴻 鄒,3.5
1172,Milan Novotny,3.5
1172,Lennox,3.5
1172,Steen Skriver,3.5
1172,Aj Grant,3.5
1172,Paul Walsh,4.0
1172,Jeff Kong,4.0
1172,Pavlo Siriopoulos,3.5
1172,Kurtie S,3.5
1172,Rosa Dee,4.0
1172,Mads W,3.5
1172,Stuart Robinson,3.5
1172,Martin Iversen,3.5
1172,Ian Nichol,4.0
1172,Mike Benson,3.0
1172,아름 최,3.5
1172,James Horan,3.5
1172,Urban Eriksson,3.5
1172,V V V,3.5
1172,This guy making books,3.5
1172,Travelling Corkscrew,4.0
1172,Myrto Drosopoulou,3.5
1172,Mads Jordansen / Winelab.dk,3.0
1172,Jonathan Patrick Leeming,3.0
1172,Klaus S,3.5
1172,Ted Kondis,4.0
1172,Wouter Boer,4.0
1172,Arek Kachel,3.5
1172,Laura G,3.5
1172,Jacques Chiron,4.0
1172,The Lady V,3.5
1172,Barrett Bartels,4.0
1172,Gabor,4.0
1172,Dot Koh,4.0
1172,John,3.5
1172,“ Steen “,3.5
1172,Kevin Dunny,3.5
1172,Jack Milligan,4.0
1172,Karla Canavan,3.5
1172,Alexander Hammergart,2.5
1172,Michael L,3.0
1172,Dennis Larsen,3.0
1172,Fred Tuite,3.5
1172,René,3.0
1172,Vincent V,3.0
1172,Steen Jensen,3.0
1172,Simon Hughes,3.0
1172,Joal,3.0
1172,Pieter Jan Arts,3.0
1172,Steve Davis,3.5
1172,Oliver Aunstrup,3.0
1172,Erik Bork,3.0
1172,Seojae Park,4.5
1172,Joe Murphy,4.0
1172,Sander Devrieze,1.0
1172,Kaz S,3.0
1172,Summer,2.5
1172,Lars,4.0
1172,Rolfd,3.5
1172,Paul Schneider,3.0
1172,Peter Griffin,5.0
1172,G M,2.5
1172,Peter Jensen,3.0
1172,kasu maru,3.5
1172,Lars Bordinggaard,3.5
1172,Cruvellier,4.0
1172,Nickv,4.0
1172,Peter Veenman,3.5
1172,Anthony Lopez G,4.0
1172,Jiro K,3.5
1172,Master Miyagi,4.0
1172,Stein Rømmerud,3.5
1172,Rolf Thomsen,3.5
1172,Benoit TEILLET,4.0
1172,Christian M. Jakobsen,4.0
1172,啓市 牧園,3.5
1172,Tomo I,3.5
1172,Luca Ba,3.6
1172,Cyril,4.0
1172,JZ,4.0
1172,Rena Stair,4.0
1172,アラキ,3.5
1172,Loris Tersi,4.0
1172,Mo,3.5
1172,Erik Løvgren,3.5
1172,Philippe D,4.0
1172,baekby,3.5
1172,Corentin Skwara,3.5
1172,Mariette Snoeks,3.5
1172,Mads Mikkelsen,3.5
1172,Casper Binow,4.0
1172,Seunghwan Ra,3.5
1172,Vicha Bjørnsgaard,3.5
1172,Taro Wasaoka,3.5
1172,P E,4.0
1172,Kildevang,3.5
1172,Jan Eskildsen,3.5
1172,Jannic Mikkelsen,3.5
1172,Per-Erik,4.0
1172,lolipjh,3.5
1172,Kotaro Oda,3.5
1172,Nytan Bajare,3.5
1172,Moréno Hegeman,3.5
1172,Marco van Eck,3.5
1172,Jakob Lutz,3.0
1172,Matthieu Fabre,3.0
1172,Pablo Stabile,4.0
1172,Jos Ploum,4.0
1172,Onno Deumer,3.5
1172,Akaisuiseinonya,4.0
1172,Fredo Cazaux,4.0
1172,Yuki,3.5
1172,René Kristensen,3.0
1172,こぎわいん。,4.0
1172,Johan H,3.5
1172,Seong-kyu Park,3.0
1172,Tarou Yamada,3.5
1172,Arnout Plattel,3.0
1172,M A,4.0
1172,Jesper Regel,4.0
1172,Peter Øemig,2.5
1172,Joakim Eliasson,4.0
1172,Søren Johansen,3.5
1172,Søren Ivarsen,3.0
1172,Roald Seelt,3.5
1172,Sævar Kristinsson,4.0
1172,Miroslav Dejmal,3.5
1172,Boris,3.5
1172,Bas Van Stokrom,3.5
1172,Lars Kirkegaard,3.5
1172,Kuuk,4.0
1172,Shindy-waka,4.0
1172,Francois Delugeau,3.5
1172,Takeya HARADA,3.5
1172,Sho,4.0
1172,Arjan Proeft!,3.0
1172,CPE,3.0
1172,Ronald Vonk,3.0
1172,Mic Van,3.0
1172,Jan Pedersen,2.5
1172,Martin Mielko,3.0
1174,Raymond Lamontagne,3.5
1174,Jon I,3.5
1174,Ben Arnold,3.5
1174,Hans Peter Blumer,3.5
1174,Peter Mok,3.5
1174,Inna Stekhina,3.5
1174,Chris Silva,4.0
1174,Daniel Lim,3.5
1174,KingMat,4.0
1174,Grinningman,3.0
1174,Hyoungdon Jue,3.5
1174,SJ Ro,2.5
1174,Chris Lake,3.0
1174,Erik,3.0
1174,BORAM MIN,3.0
1174,Paul Diehl,1.5
1174,DerRave,4.0
1174,Steve,3.0
1174,Oleg Kravchenko,3.5
1174,Vasyl Zvarych,4.0
1174,Гарик,3.5
1174,Backeros,3.0
1174,Mucho,3.0
1174,Anastasia Kolokolchikova RWC,5.0
1175,Sahari Davon,3.5
1175,Steven Mccallan,3.0
1175,Vandita Tejwani,4.5
1175,Lisa Harlow,4.0
1175,Rock and Roll Wino,4.0
1175,Alessio V,3.5
1175,Houston Adair,4.0
1175,Nate S,4.0
1175,timmay,4.0
1175,Thor,3.5
1175,Jim W.,4.0
1175,Masahiko Umeki,4.0
1175,Michael Martinez,4.0
1175,Jack Madrid,3.5
1175,EGS,4.0
1175,Scott Walker,4.0
1175,Ben Arnold,4.0
1175,Kurt Lieberman,4.0
1175,Olivier D.,4.0
1175,Julien Trezza,4.0
1175,Steven Lee,4.0
1175,John Smith,3.5
1175,Carrie,4.0
1175,Omar Daouk,4.0
1175,Jose Matos,4.0
1175,Joel,4.0
1175,JZ,4.0
1175,Kris Skende,3.5
1175,Daniel Christo,4.0
1175,Nicholas K,3.5
1175,Alex Johnson,4.0
1175,James MacDonnell,4.0
1175,Ben_in_Paris,3.5
1175,Santtu Pulli,3.5
1175,E Haney,3.5
1175,Clive Mosley,3.5
1175,Tanya Nuter,3.5
1175,Scott Serfas,3.0
1175,Rolf Chow,2.5
1175,Dee Wollstonecraft,3.5
1175,Craig Wright,3.5
1175,Mitchell Miller,3.5
1175,Nozomu Takase,3.5
1175,Antoine Philiber,3.5
1175,MISTER.GRAPE,4.5
1175,Jerome Geenen,3.5
1175,Joe Hudson,3.5
1175,David Secrest,3.5
1175,Liviu H,3.5
1175,Vlad B,3.5
1175,Stephen Cox,3.5
1175,Christian Rogersen,3.5
1175,Jelle Schutte,3.5
1175,Gobi,3.0
1175,Raymond Lamontagne,3.5
1175,Mads Borup,3.5
1175,p-a husberg,3.5
1175,Shota Shimizu,3.5
1175,NK,3.0
1175,Amy PA,3.5
1175,Jacob,3.0
1175,Brett Henenberg,3.0
1175,Christian,3.5
1175,John Reynolds,4.0
1175,Kikolazzarotto,2.5
1175,Lau Sandt,5.0
1175,D L,3.5
1175,Will Robinson,3.0
1175,Stephan,3.5
1175,Stefano B,3.5
1175,Sebastien Agathon,1.0
1175,Victor,2.0
1175,Romain,4.0
1175,Julien Med,4.0
1175,Makrô Vdp,4.0
1175,Morten Øby,4.0
1175,Frédéric Henry,4.0
1175,Corentin Skwara,4.0
1175,Federica Sivieri,4.0
1175,Rasmus Mikkelsen,4.0
1175,Thomas Boutron,4.0
1175,Patrick H,4.0
1175,Gianpaolo Simone,4.2
1175,John Johansson,4.0
1175,Sam Lin,4.0
1175,Mathias Achermann,4.0
1175,Sergey Kiselev,4.0
1175,SEN4469,4.0
1175,Donato Altieri,4.0
1175,Capper,4.0
1175,Romain Blot,4.0
1175,Brian Gammelgaard,4.0
1175,Steffen Jespersen,4.0
1175,Antoine Vettes,4.0
1175,Елена Бородина,4.0
1175,Damien Guillaumot,4.0
1175,Xavier L.,4.0
1175,vindoc,4.0
1175,Indi Indi,4.0
1175,Kefran,4.0
1175,Paul G,3.0
1175,Bob Rob,3.5
1175,Anders Eriksen,3.5
1175,Alain B,3.5
1175,Damien Courcier,3.5
1175,Loic,3.5
1175,Peter Damm,4.5
1175,Robert Fanning,4.0
1175,Ro,4.5
1175,Tamas Toth,3.5
1175,Sirpa Lukkala,4.5
1175,Winefellows,3.5
1175,Kaya,3.5
1175,Fabien Chevalier,3.5
1175,Francesc G,3.5
1175,Charly Baroe,3.5
1175,Herve Tauzia,3.5
1175,LBVanting,3.5
1175,Clém',3.5
1175,KENT,4.5
1175,Matthieu de C.,3.5
1175,Lars Baak,3.5
1175,Brian,3.5
1175,Phil,3.5
1175,Johanna Simmons,3.5
1175,GAC Feider,3.5
1175,John Doe,3.0
1175,Winefreak,3.0
1175,Alex Siboni,3.5
1175,Magnus Strand,3.5
1175,Thibault Lassignardie,3.5
1175,Manuel Baeza,3.5
1175,Cesare Tomasoni,2.5
1175,Tmadsen,3.0
1175,A S,3.5
1175,Jorge Silva,4.0
1175,M D,4.0
1175,Elisabet Escayola,3.5
1175,Alberto Cotti,3.0
1175,Tord Normann,3.5
1175,Ben Ito,3.0
1175,Yoann,3.0
1175,Pierre Grégoire,3.0
1175,Jérôme Q.,3.5
1175,Roman Evdokimov,3.0
1175,Dariusz Kuzawiński,3.5
1175,Eric Lefebvre,3.5
1175,아름 최,3.0
1175,Gianfranco Odello,2.5
1175,Luca Brenna,2.5
1175,Daniel G,4.0
1175,Philippe D,3.5
1175,Stephane Pierrel,2.0
1175,VS,3.5
1176,SE 32,4.0
1176,Jeroen,4.0
1176,Brennus,4.5
1176,Caro,4.0
1176,Nick Gardiner,4.0
1176,Anders H,4.0
1176,Richie G,4.0
1176,Derek Olean,4.0
1176,Gunnar Sonesson,4.5
1176,Niklas Ridoff,4.0
1176,Keith Campbell,4.0
1176,Julian,4.0
1176,Stephen,4.5
1176,Mathieu P,3.5
1176,Ozvino,4.0
1176,James Hart,4.5
1176,Jackah Gson,4.0
1176,Drew’s Notes,4.0
1176,Eothen Alapatt,4.0
1176,Christopher Lewis,4.0
1176,Winefellows,4.0
1176,Ryan Hambleton,4.0
1176,Dan Shaw,4.0
1176,Wineman Steve,3.5
1176,Gary Byrne,4.0
1176,Lee Goldsmith,4.0
1176,Terry Hsiao,3.5
1176,Gavin Forrest,4.0
1176,Terroir - Wines & Stories,3.5
1176,J.J.,4.0
1176,Vince S.,4.5
1176,thisfrenchwinelover,4.5
1176,Stephen Chan,5.0
1176,Christian Quast,3.5
1176,A S,4.5
1176,Susan Neil,4.5
1176,Ralph Daber,3.0
1176,Lisa Stiff,4.5
1176,Chris Benz,3.5
1176,Urban Eriksson,3.5
1176,Matt Stevens,4.5
1176,Daniel L,3.0
1176,Marc Bils,3.5
1176,Rocky,3.5
1176,BigKatWines,3.5
1176,Vincent B,3.5
1176,Gary Peck,3.5
1176,Ronnie C,3.5
1176,Steven Lee,3.5
1176,Stéphane Revel,3.5
1176,Andrew Bell,3.5
1176,Matthew Goldsmith,3.5
1176,T M C Thomas,3.5
1176,Erwin Devriendt,3.0
1176,Rob O'Keefe,5.0
1176,Brandon,2.0
1176,Homero Gac,4.5
1176,Tom - French Caviste,4.0
1176,"""Vinozeros"" Marc Schöni",4.0
1176,AndyR_,4.0
1176,Stephane Pierrel,4.0
1176,Jason Contador,4.0
1176,MarcelL,4.0
1176,Eric KOBISCH FWC Moscow,4.0
1176,Ross Hetherington,4.0
1176,Fabien Bini,4.5
1176,Eric CINTAS,4.0
1176,HSC,4.0
1176,Antonio Fernando Nunes,4.0
1176,Alain B,4.0
1176,Xavier Martin,4.0
1176,Lilian Wolff,4.5
1176,Mie Fuglseth,4.0
1176,Guigui Alloza,4.0
